"state_no_vec","z","z_true","pr_post"
"766 767 810 811 812 813 814 815 816 817 818 860 861 862 868 912 913 919 920 921 963 964 971 1014 1021 1064 1069 1071 1114 1115 1116 1117 1119 1121 1165 1166 1167 1168 1169 1170 1171 1172 1214 1215 1216 1217 1218 1219 1220 1221 1222 1223 1262 1263 1264 1266 1267 1268 1269 1270 1271 1272 1273 1274 1275 1313 1316 1317 1318 1319 1320 1321 1322 1323 1324 1363 1366 1367 1371 1372 1413 1417 1421 1422 1463 1467 1468 1469 1470 1471 1472 1513 1514 1515 1516 1517 1522 1563 1567 1572 1613 1617 1622 1662 1663 1667 1712 1713 1717 1763 1764 1765 1766 1767 1811 1812 1813 1814 1859 1860 1861 1862 1907 1908 1909 1910 1957 1958","13 32","1958","0.0002 0.0002 0.0002 0.0005 0.0002 0.0002 0.0002 0.0003 0.0002 0.0002 0.0002 0.0002 0.0007 0.0010 0.0002 0.0010 0.0013 0.0002 0.0002 0.0005 0.0014 0.0017 0.0004 0.0017 0.0004 0.0020 0.0009 0.0003 0.0020 0.0021 0.0026 0.0037 0.0019 0.0005 0.0035 0.0092 0.0082 0.0027 0.0028 0.0042 0.0059 0.0003 0.0015 0.0023 0.0052 0.0049 0.0065 0.0028 0.0283 0.0367 0.0025 0.0009 0.0010 0.0026 0.0017 0.0027 0.0023 0.0077 0.0017 0.0065 0.0117 0.0043 0.0017 0.0005 0.0002 0.0022 0.0043 0.0049 0.0036 0.0017 0.0019 0.0017 0.0032 0.0010 0.0008 0.0024 0.0063 0.0052 0.0019 0.0025 0.0031 0.0074 0.0157 0.0125 0.0035 0.0135 0.0073 0.0054 0.0067 0.0058 0.0041 0.0127 0.0044 0.0060 0.0064 0.0182 0.0011 0.0193 0.0095 0.0010 0.0348 0.0133 0.0012 0.0511 0.0705 0.0113 0.0144 0.0568 0.0166 0.0469 0.0187 0.0151 0.0171 0.0146 0.0181 0.0422 0.0626 0.0131 0.0089 0.0159 0.0273 0.0062 0.0008 0.0033 0.0061 0.0014 0.0005 0.0014"
"766 767 810 811 812 813 814 815 816 818 861 862 869 912 913 920 921 963 964 971 1014 1021 1064 1069 1071 1114 1115 1116 1117 1119 1121 1165 1166 1167 1168 1169 1170 1171 1172 1214 1215 1216 1217 1218 1219 1220 1221 1222 1223 1262 1263 1264 1266 1267 1268 1269 1270 1271 1272 1273 1274 1275 1276 1313 1316 1317 1318 1319 1320 1321 1322 1323 1324 1363 1366 1367 1371 1372 1413 1417 1421 1422 1463 1467 1468 1469 1470 1471 1472 1513 1514 1515 1516 1517 1522 1563 1567 1572 1613 1617 1622 1662 1663 1667 1712 1713 1717 1763 1764 1765 1766 1767 1811 1812 1813 1814 1859 1860 1861 1862 1907 1908 1909 1910 1957 1958","10 46","1958","0.0001 0.0001 0.0001 0.0002 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0005 0.0005 0.0001 0.0006 0.0007 0.0001 0.0002 0.0009 0.0009 0.0003 0.0012 0.0002 0.0012 0.0006 0.0003 0.0014 0.0014 0.0020 0.0022 0.0013 0.0002 0.0026 0.0057 0.0067 0.0018 0.0022 0.0030 0.0045 0.0002 0.0011 0.0015 0.0041 0.0031 0.0061 0.0021 0.0207 0.0291 0.0019 0.0007 0.0006 0.0020 0.0011 0.0017 0.0020 0.0053 0.0012 0.0052 0.0088 0.0033 0.0014 0.0004 0.0002 0.0002 0.0014 0.0051 0.0035 0.0040 0.0017 0.0014 0.0014 0.0028 0.0007 0.0007 0.0018 0.0044 0.0063 0.0018 0.0018 0.0020 0.0059 0.0115 0.0130 0.0027 0.0167 0.0062 0.0066 0.0048 0.0069 0.0034 0.0093 0.0040 0.0041 0.0057 0.0151 0.0008 0.0196 0.0133 0.0011 0.0275 0.0117 0.0010 0.0446 0.0811 0.0178 0.0188 0.0491 0.0162 0.0622 0.0153 0.0221 0.0177 0.0196 0.0206 0.0562 0.0636 0.0192 0.0113 0.0219 0.0341 0.0086 0.0011 0.0050 0.0090 0.0019 0.0012 0.0019"
"766 811 813 861 862 868 912 913 919 921 963 964 971 1014 1021 1064 1069 1071 1114 1115 1116 1117 1119 1121 1165 1166 1167 1168 1169 1170 1171 1172 1214 1215 1216 1217 1218 1219 1220 1221 1222 1223 1262 1263 1264 1266 1267 1268 1269 1270 1271 1272 1273 1274 1275 1276 1277 1313 1316 1317 1318 1319 1320 1321 1322 1323 1324 1363 1366 1367 1371 1372 1413 1417 1421 1422 1463 1467 1468 1469 1470 1471 1472 1513 1514 1515 1516 1517 1522 1563 1567 1572 1613 1617 1622 1662 1663 1667 1712 1713 1717 1763 1764 1765 1766 1767 1811 1812 1813 1814 1859 1860 1861 1862 1906 1907 1908 1909 1910 1956 1957 1958","2 45","1958","0.0001 0.0001 0.0001 0.0002 0.0004 0.0001 0.0004 0.0005 0.0001 0.0001 0.0006 0.0007 0.0001 0.0008 0.0001 0.0009 0.0004 0.0001 0.0010 0.0011 0.0012 0.0017 0.0010 0.0002 0.0018 0.0048 0.0042 0.0015 0.0014 0.0022 0.0030 0.0001 0.0008 0.0012 0.0027 0.0026 0.0042 0.0016 0.0149 0.0194 0.0013 0.0005 0.0006 0.0014 0.0009 0.0015 0.0012 0.0052 0.0010 0.0035 0.0062 0.0025 0.0009 0.0003 0.0001 0.0001 0.0001 0.0012 0.0035 0.0040 0.0027 0.0011 0.0011 0.0010 0.0018 0.0005 0.0005 0.0012 0.0052 0.0048 0.0012 0.0016 0.0016 0.0069 0.0106 0.0085 0.0019 0.0129 0.0069 0.0050 0.0051 0.0043 0.0031 0.0091 0.0030 0.0037 0.0037 0.0166 0.0008 0.0155 0.0105 0.0008 0.0303 0.0164 0.0009 0.0534 0.0685 0.0153 0.0167 0.0608 0.0189 0.0545 0.0208 0.0162 0.0226 0.0176 0.0276 0.0601 0.0800 0.0177 0.0176 0.0294 0.0442 0.0104 0.0003 0.0023 0.0084 0.0130 0.0030 0.0003 0.0020 0.0035"
"861 862 912 913 963 964 971 1014 1064 1069 1071 1114 1115 1116 1117 1119 1165 1166 1167 1168 1169 1170 1171 1172 1214 1215 1216 1217 1218 1219 1220 1221 1222 1223 1262 1263 1264 1266 1267 1268 1269 1270 1271 1272 1273 1274 1275 1276 1277 1313 1316 1317 1318 1319 1320 1321 1322 1323 1324 1363 1366 1367 1371 1372 1413 1417 1421 1422 1463 1467 1468 1469 1470 1471 1472 1513 1514 1515 1516 1517 1522 1563 1567 1572 1613 1617 1622 1662 1663 1667 1712 1713 1717 1763 1764 1765 1766 1767 1811 1812 1813 1814 1859 1860 1861 1862 1906 1907 1908 1909 1910 1956 1957 1958","67 25","1958","0.0002 0.0002 0.0003 0.0004 0.0005 0.0006 0.0001 0.0007 0.0008 0.0005 0.0001 0.0009 0.0009 0.0013 0.0016 0.0011 0.0018 0.0040 0.0051 0.0015 0.0018 0.0027 0.0041 0.0002 0.0007 0.0010 0.0029 0.0024 0.0057 0.0019 0.0178 0.0271 0.0020 0.0008 0.0004 0.0012 0.0007 0.0012 0.0014 0.0053 0.0011 0.0044 0.0080 0.0035 0.0015 0.0005 0.0002 0.0002 0.0002 0.0008 0.0052 0.0037 0.0045 0.0016 0.0013 0.0013 0.0033 0.0008 0.0008 0.0010 0.0049 0.0074 0.0018 0.0022 0.0010 0.0070 0.0128 0.0158 0.0014 0.0182 0.0075 0.0085 0.0064 0.0083 0.0043 0.0063 0.0029 0.0030 0.0039 0.0158 0.0012 0.0146 0.0185 0.0014 0.0220 0.0175 0.0012 0.0361 0.0706 0.0220 0.0158 0.0457 0.0207 0.0577 0.0179 0.0222 0.0182 0.0269 0.0225 0.0586 0.0641 0.0204 0.0140 0.0256 0.0381 0.0102 0.0005 0.0019 0.0068 0.0119 0.0027 0.0004 0.0020 0.0031"
"862 912 913 963 964 1014 1064 1069 1114 1115 1116 1117 1119 1165 1166 1167 1168 1169 1170 1171 1214 1215 1216 1217 1218 1219 1220 1221 1222 1223 1262 1263 1264 1266 1267 1268 1269 1270 1271 1272 1273 1274 1275 1276 1277 1313 1316 1317 1318 1319 1320 1321 1322 1323 1324 1363 1366 1367 1371 1372 1413 1417 1421 1422 1463 1467 1468 1469 1470 1471 1472 1513 1514 1515 1516 1517 1522 1563 1567 1572 1613 1617 1622 1662 1663 1667 1712 1713 1717 1763 1764 1765 1766 1767 1811 1812 1813 1814 1859 1860 1861 1862 1906 1907 1908 1909 1910 1956 1957 1958","116 19","1958","0.0002 0.0002 0.0003 0.0004 0.0005 0.0005 0.0006 0.0006 0.0007 0.0008 0.0011 0.0016 0.0013 0.0015 0.0044 0.0043 0.0018 0.0019 0.0033 0.0049 0.0006 0.0009 0.0023 0.0029 0.0057 0.0022 0.0234 0.0327 0.0027 0.0011 0.0003 0.0009 0.0006 0.0013 0.0012 0.0077 0.0015 0.0052 0.0107 0.0055 0.0021 0.0008 0.0004 0.0004 0.0004 0.0007 0.0046 0.0053 0.0040 0.0016 0.0017 0.0017 0.0043 0.0012 0.0012 0.0007 0.0072 0.0072 0.0022 0.0040 0.0008 0.0095 0.0227 0.0194 0.0009 0.0169 0.0103 0.0089 0.0107 0.0101 0.0076 0.0054 0.0019 0.0027 0.0030 0.0242 0.0020 0.0101 0.0193 0.0017 0.0212 0.0246 0.0022 0.0361 0.0487 0.0235 0.0104 0.0451 0.0311 0.0434 0.0202 0.0187 0.0246 0.0214 0.0204 0.0479 0.0642 0.0161 0.0121 0.0214 0.0332 0.0087 0.0005 0.0017 0.0061 0.0094 0.0025 0.0005 0.0016 0.0025"
"912 913 963 964 1014 1064 1069 1114 1115 1116 1117 1119 1165 1166 1167 1168 1169 1170 1171 1214 1215 1216 1217 1218 1219 1220 1221 1222 1223 1262 1263 1264 1266 1267 1268 1269 1270 1271 1272 1273 1274 1275 1276 1277 1313 1316 1317 1318 1319 1320 1321 1322 1323 1324 1363 1366 1367 1371 1372 1413 1417 1421 1422 1463 1467 1468 1469 1470 1471 1472 1513 1514 1515 1516 1517 1522 1563 1567 1572 1613 1617 1622 1662 1663 1667 1712 1713 1717 1763 1764 1765 1766 1767 1811 1812 1813 1814 1859 1860 1861 1862 1906 1907 1908 1909 1910 1956 1957 1958","10 67","1958","0.0001 0.0001 0.0002 0.0002 0.0003 0.0004 0.0004 0.0005 0.0005 0.0008 0.0009 0.0008 0.0011 0.0026 0.0034 0.0012 0.0015 0.0024 0.0034 0.0004 0.0006 0.0018 0.0019 0.0053 0.0018 0.0175 0.0255 0.0021 0.0008 0.0002 0.0006 0.0004 0.0008 0.0010 0.0051 0.0010 0.0044 0.0079 0.0042 0.0018 0.0006 0.0003 0.0003 0.0003 0.0004 0.0054 0.0036 0.0042 0.0016 0.0012 0.0014 0.0044 0.0010 0.0010 0.0005 0.0057 0.0077 0.0023 0.0029 0.0005 0.0072 0.0185 0.0215 0.0007 0.0218 0.0077 0.0094 0.0082 0.0116 0.0065 0.0037 0.0016 0.0017 0.0025 0.0211 0.0017 0.0097 0.0245 0.0022 0.0158 0.0247 0.0019 0.0288 0.0537 0.0345 0.0125 0.0368 0.0249 0.0517 0.0185 0.0237 0.0225 0.0301 0.0229 0.0588 0.0624 0.0194 0.0148 0.0268 0.0390 0.0101 0.0009 0.0024 0.0077 0.0125 0.0029 0.0008 0.0024 0.0037"
"963 964 1014 1064 1069 1114 1115 1116 1117 1119 1165 1166 1167 1168 1169 1170 1171 1214 1215 1216 1217 1218 1219 1220 1221 1222 1223 1262 1263 1264 1266 1267 1268 1269 1270 1271 1272 1273 1274 1275 1276 1277 1313 1316 1317 1318 1319 1320 1321 1322 1323 1324 1363 1366 1367 1371 1372 1413 1417 1421 1422 1463 1467 1468 1469 1470 1471 1472 1513 1514 1515 1516 1517 1522 1563 1567 1572 1613 1617 1622 1662 1663 1667 1712 1713 1717 1763 1764 1765 1766 1767 1811 1812 1813 1814 1859 1860 1861 1862 1906 1907 1908 1909 1910 1956 1957 1958","42 87","1958","0.0001 0.0001 0.0002 0.0002 0.0003 0.0002 0.0003 0.0004 0.0006 0.0006 0.0006 0.0019 0.0021 0.0010 0.0010 0.0018 0.0028 0.0002 0.0004 0.0010 0.0016 0.0036 0.0014 0.0140 0.0201 0.0017 0.0007 0.0001 0.0004 0.0003 0.0006 0.0006 0.0050 0.0010 0.0033 0.0066 0.0044 0.0015 0.0006 0.0003 0.0003 0.0003 0.0003 0.0041 0.0041 0.0028 0.0011 0.0012 0.0013 0.0036 0.0009 0.0009 0.0003 0.0059 0.0057 0.0020 0.0036 0.0004 0.0091 0.0222 0.0200 0.0004 0.0186 0.0099 0.0073 0.0092 0.0098 0.0077 0.0032 0.0010 0.0014 0.0016 0.0252 0.0024 0.0067 0.0243 0.0022 0.0157 0.0358 0.0024 0.0300 0.0404 0.0273 0.0095 0.0411 0.0348 0.0431 0.0215 0.0212 0.0280 0.0275 0.0260 0.0578 0.0724 0.0183 0.0174 0.0297 0.0443 0.0113 0.0011 0.0028 0.0095 0.0144 0.0036 0.0012 0.0030 0.0043"
"1014 1064 1069 1114 1115 1116 1117 1119 1165 1166 1167 1168 1169 1170 1171 1214 1215 1216 1217 1218 1219 1220 1221 1222 1223 1263 1264 1266 1267 1268 1269 1270 1271 1272 1273 1274 1275 1276 1277 1313 1316 1317 1318 1319 1320 1321 1322 1323 1324 1363 1366 1367 1371 1372 1413 1417 1421 1422 1463 1467 1468 1469 1470 1471 1472 1513 1514 1515 1516 1517 1522 1563 1567 1572 1613 1617 1622 1662 1663 1667 1712 1713 1717 1763 1764 1765 1766 1767 1811 1812 1813 1814 1859 1860 1861 1862 1906 1907 1908 1909 1910 1956 1957 1958","44 48","1958","0.0001 0.0001 0.0002 0.0002 0.0002 0.0003 0.0004 0.0005 0.0005 0.0013 0.0019 0.0008 0.0010 0.0018 0.0028 0.0002 0.0003 0.0009 0.0012 0.0040 0.0013 0.0138 0.0220 0.0022 0.0008 0.0002 0.0002 0.0004 0.0006 0.0039 0.0008 0.0035 0.0067 0.0048 0.0020 0.0008 0.0004 0.0004 0.0004 0.0002 0.0047 0.0035 0.0037 0.0013 0.0010 0.0014 0.0056 0.0011 0.0012 0.0002 0.0047 0.0081 0.0028 0.0043 0.0002 0.0086 0.0248 0.0304 0.0003 0.0243 0.0095 0.0108 0.0084 0.0135 0.0095 0.0021 0.0009 0.0009 0.0013 0.0261 0.0029 0.0061 0.0377 0.0034 0.0108 0.0300 0.0027 0.0206 0.0398 0.0399 0.0089 0.0300 0.0329 0.0447 0.0190 0.0238 0.0249 0.0350 0.0230 0.0580 0.0591 0.0197 0.0149 0.0273 0.0391 0.0109 0.0011 0.0026 0.0081 0.0128 0.0032 0.0011 0.0026 0.0039"
"1069 1114 1115 1116 1117 1119 1165 1166 1167 1168 1169 1170 1171 1214 1215 1216 1217 1218 1219 1220 1221 1222 1223 1227 1263 1264 1266 1267 1268 1269 1270 1271 1272 1273 1274 1275 1276 1277 1278 1316 1317 1318 1319 1320 1321 1322 1323 1324 1366 1367 1371 1372 1413 1417 1421 1422 1463 1467 1468 1469 1470 1471 1472 1513 1514 1515 1516 1517 1522 1563 1567 1572 1613 1617 1622 1662 1663 1667 1712 1713 1717 1763 1764 1765 1766 1767 1811 1812 1813 1814 1859 1860 1861 1862 1906 1907 1908 1909 1910 1956 1957 1958","105 19","1958","0.0002 0.0001 0.0002 0.0002 0.0004 0.0005 0.0004 0.0013 0.0015 0.0009 0.0009 0.0020 0.0033 0.0001 0.0002 0.0006 0.0013 0.0035 0.0014 0.0163 0.0249 0.0026 0.0011 0.0003 0.0001 0.0001 0.0004 0.0005 0.0052 0.0010 0.0037 0.0080 0.0076 0.0025 0.0011 0.0006 0.0006 0.0006 0.0004 0.0040 0.0042 0.0033 0.0011 0.0012 0.0018 0.0071 0.0016 0.0016 0.0070 0.0079 0.0033 0.0070 0.0001 0.0116 0.0383 0.0370 0.0002 0.0257 0.0128 0.0107 0.0129 0.0134 0.0132 0.0018 0.0006 0.0008 0.0009 0.0396 0.0048 0.0040 0.0315 0.0039 0.0101 0.0433 0.0041 0.0194 0.0267 0.0368 0.0057 0.0283 0.0405 0.0321 0.0194 0.0200 0.0267 0.0297 0.0203 0.0464 0.0560 0.0150 0.0128 0.0225 0.0343 0.0090 0.0009 0.0021 0.0069 0.0104 0.0027 0.0009 0.0022 0.0031"
"1069 1115 1116 1117 1119 1165 1166 1167 1168 1169 1170 1171 1172 1177 1215 1216 1217 1218 1219 1220 1221 1222 1223 1227 1266 1267 1268 1269 1270 1271 1272 1273 1274 1275 1276 1277 1278 1279 1316 1317 1318 1319 1320 1321 1322 1323 1324 1366 1367 1371 1372 1417 1421 1422 1467 1468 1469 1470 1471 1472 1513 1514 1515 1516 1517 1522 1563 1567 1572 1613 1617 1622 1662 1663 1667 1712 1713 1717 1763 1764 1765 1766 1767 1811 1812 1813 1814 1859 1860 1861 1862 1906 1907 1908 1909 1910 1956 1957 1958","62 4","1958","0.0002 0.0001 0.0002 0.0003 0.0005 0.0003 0.0010 0.0016 0.0008 0.0010 0.0023 0.0037 0.0002 0.0005 0.0002 0.0006 0.0011 0.0044 0.0015 0.0183 0.0309 0.0037 0.0013 0.0005 0.0003 0.0005 0.0047 0.0009 0.0044 0.0091 0.0096 0.0037 0.0015 0.0008 0.0009 0.0010 0.0005 0.0006 0.0059 0.0036 0.0041 0.0014 0.0012 0.0021 0.0115 0.0020 0.0022 0.0070 0.0108 0.0049 0.0087 0.0124 0.0452 0.0557 0.0399 0.0137 0.0146 0.0130 0.0205 0.0152 0.0012 0.0005 0.0005 0.0008 0.0338 0.0052 0.0038 0.0463 0.0053 0.0070 0.0394 0.0042 0.0135 0.0261 0.0430 0.0056 0.0196 0.0307 0.0296 0.0139 0.0185 0.0196 0.0268 0.0166 0.0404 0.0392 0.0126 0.0105 0.0190 0.0268 0.0071 0.0008 0.0018 0.0054 0.0084 0.0020 0.0008 0.0017 0.0025"
"1069 1117 1119 1127 1165 1166 1167 1168 1169 1170 1171 1177 1216 1217 1218 1219 1220 1221 1222 1223 1227 1266 1267 1268 1269 1270 1271 1272 1273 1274 1275 1276 1277 1278 1279 1316 1317 1318 1319 1320 1321 1322 1323 1324 1329 1366 1367 1371 1372 1417 1421 1422 1467 1468 1469 1470 1471 1472 1513 1514 1515 1516 1517 1522 1563 1567 1572 1613 1617 1622 1662 1663 1667 1712 1713 1717 1763 1764 1765 1766 1767 1811 1812 1813 1814 1859 1860 1861 1862 1906 1907 1908 1909 1910 1956 1957 1958","2 52","1958","0.0001 0.0002 0.0003 0.0003 0.0002 0.0007 0.0010 0.0006 0.0007 0.0017 0.0028 0.0003 0.0004 0.0010 0.0029 0.0012 0.0149 0.0226 0.0027 0.0010 0.0003 0.0003 0.0003 0.0043 0.0008 0.0033 0.0072 0.0090 0.0026 0.0010 0.0005 0.0005 0.0006 0.0003 0.0004 0.0048 0.0042 0.0027 0.0009 0.0010 0.0018 0.0086 0.0016 0.0016 0.0005 0.0081 0.0096 0.0039 0.0080 0.0166 0.0457 0.0410 0.0302 0.0178 0.0123 0.0130 0.0148 0.0135 0.0011 0.0004 0.0005 0.0005 0.0445 0.0049 0.0029 0.0393 0.0041 0.0077 0.0454 0.0052 0.0162 0.0216 0.0341 0.0050 0.0238 0.0314 0.0284 0.0158 0.0174 0.0229 0.0241 0.0210 0.0454 0.0526 0.0129 0.0147 0.0247 0.0378 0.0093 0.0013 0.0026 0.0080 0.0125 0.0030 0.0014 0.0029 0.0039"
"1069 1119 1127 1165 1166 1167 1168 1169 1170 1171 1177 1216 1217 1218 1219 1220 1221 1222 1223 1227 1266 1267 1268 1269 1270 1271 1272 1273 1274 1275 1276 1277 1278 1279 1316 1317 1318 1319 1320 1321 1322 1323 1324 1329 1366 1367 1371 1372 1379 1417 1421 1422 1467 1468 1469 1470 1471 1472 1513 1514 1515 1516 1517 1522 1563 1567 1572 1613 1617 1622 1662 1663 1667 1712 1713 1717 1763 1764 1765 1766 1767 1811 1812 1813 1814 1859 1860 1861 1862 1906 1907 1908 1909 1910 1956 1957 1958","9 42","1958","0.0001 0.0002 0.0002 0.0001 0.0004 0.0007 0.0004 0.0005 0.0012 0.0020 0.0002 0.0002 0.0006 0.0025 0.0009 0.0105 0.0183 0.0023 0.0007 0.0002 0.0002 0.0003 0.0027 0.0005 0.0026 0.0053 0.0066 0.0021 0.0007 0.0004 0.0004 0.0004 0.0002 0.0002 0.0054 0.0033 0.0030 0.0008 0.0007 0.0014 0.0079 0.0012 0.0012 0.0003 0.0069 0.0123 0.0037 0.0058 0.0003 0.0120 0.0331 0.0392 0.0382 0.0133 0.0157 0.0107 0.0146 0.0107 0.0008 0.0003 0.0003 0.0004 0.0369 0.0037 0.0029 0.0446 0.0050 0.0059 0.0355 0.0038 0.0127 0.0242 0.0343 0.0057 0.0206 0.0277 0.0343 0.0158 0.0193 0.0211 0.0277 0.0248 0.0570 0.0532 0.0171 0.0185 0.0333 0.0441 0.0126 0.0019 0.0037 0.0114 0.0168 0.0042 0.0020 0.0040 0.0056"
"1119 1127 1166 1167 1168 1169 1170 1171 1177 1216 1217 1218 1219 1220 1221 1222 1223 1227 1266 1267 1268 1269 1270 1271 1272 1273 1274 1275 1276 1277 1278 1279 1316 1317 1318 1319 1320 1321 1322 1323 1324 1329 1366 1367 1371 1372 1378 1379 1417 1421 1422 1467 1468 1469 1470 1471 1472 1513 1514 1515 1516 1517 1522 1563 1567 1572 1613 1617 1622 1662 1663 1667 1712 1713 1717 1763 1764 1765 1766 1767 1811 1812 1813 1814 1859 1860 1861 1862 1906 1907 1908 1909 1910 1956 1957 1958","12 26","1958","0.0004 0.0002 0.0009 0.0013 0.0008 0.0008 0.0021 0.0032 0.0002 0.0004 0.0013 0.0039 0.0015 0.0170 0.0246 0.0030 0.0010 0.0002 0.0003 0.0004 0.0060 0.0009 0.0033 0.0071 0.0094 0.0023 0.0008 0.0003 0.0003 0.0003 0.0001 0.0001 0.0107 0.0078 0.0045 0.0009 0.0009 0.0019 0.0082 0.0012 0.0011 0.0002 0.0183 0.0168 0.0038 0.0072 0.0002 0.0002 0.0250 0.0399 0.0345 0.0449 0.0220 0.0145 0.0162 0.0132 0.0102 0.0013 0.0003 0.0004 0.0004 0.0507 0.0043 0.0031 0.0371 0.0030 0.0079 0.0333 0.0026 0.0163 0.0208 0.0249 0.0044 0.0219 0.0230 0.0249 0.0151 0.0133 0.0155 0.0162 0.0230 0.0454 0.0436 0.0109 0.0188 0.0283 0.0364 0.0089 0.0022 0.0040 0.0109 0.0141 0.0034 0.0020 0.0037 0.0047"
"1069 1119 1127 1165 1166 1167 1168 1169 1170 1171 1177 1216 1217 1218 1219 1220 1221 1222 1223 1266 1267 1268 1269 1270 1271 1272 1273 1274 1275 1276 1277 1316 1317 1318 1319 1320 1321 1322 1323 1324 1366 1367 1371 1372 1377 1378 1379 1417 1421 1422 1467 1468 1469 1470 1471 1472 1513 1514 1515 1516 1517 1522 1563 1567 1572 1613 1617 1622 1662 1663 1667 1712 1713 1717 1763 1764 1765 1766 1767 1811 1812 1813 1814 1859 1860 1861 1862 1906 1907 1908 1909 1910 1955 1956 1957 1958","-60 136","1958","0.0001 0.0002 0.0001 0.0002 0.0006 0.0011 0.0005 0.0006 0.0014 0.0022 0.0001 0.0003 0.0009 0.0036 0.0011 0.0114 0.0190 0.0024 0.0007 0.0002 0.0004 0.0044 0.0006 0.0027 0.0055 0.0062 0.0019 0.0005 0.0003 0.0002 0.0002 0.0133 0.0077 0.0057 0.0011 0.0007 0.0014 0.0072 0.0009 0.0009 0.0129 0.0192 0.0033 0.0048 0.0002 0.0001 0.0001 0.0182 0.0280 0.0326 0.0435 0.0192 0.0189 0.0124 0.0167 0.0093 0.0009 0.0004 0.0003 0.0003 0.0340 0.0027 0.0034 0.0319 0.0025 0.0063 0.0252 0.0032 0.0134 0.0251 0.0246 0.0061 0.0191 0.0183 0.0305 0.0130 0.0180 0.0159 0.0186 0.0259 0.0535 0.0497 0.0138 0.0236 0.0373 0.0495 0.0122 0.0036 0.0060 0.0149 0.0239 0.0050 0.0002 0.0040 0.0068 0.0084"
"1119 1165 1166 1167 1168 1169 1170 1171 1216 1217 1218 1219 1220 1221 1222 1223 1266 1267 1268 1269 1270 1271 1272 1273 1274 1275 1276 1277 1316 1317 1318 1319 1320 1321 1322 1323 1324 1366 1367 1371 1372 1377 1378 1417 1421 1422 1467 1468 1469 1470 1471 1472 1513 1514 1515 1516 1517 1522 1563 1567 1572 1613 1617 1622 1662 1663 1667 1712 1713 1717 1763 1764 1765 1766 1767 1811 1812 1813 1814 1859 1860 1861 1862 1906 1907 1908 1909 1910 1955 1956 1957 1958 2005","-17 63","2005","0.0002 0.0001 0.0005 0.0007 0.0005 0.0004 0.0010 0.0016 0.0002 0.0008 0.0027 0.0008 0.0086 0.0128 0.0016 0.0005 0.0002 0.0003 0.0051 0.0006 0.0019 0.0041 0.0051 0.0013 0.0004 0.0002 0.0002 0.0001 0.0095 0.0096 0.0055 0.0008 0.0006 0.0011 0.0044 0.0007 0.0006 0.0148 0.0138 0.0021 0.0041 0.0001 0.0001 0.0172 0.0256 0.0222 0.0281 0.0177 0.0154 0.0149 0.0114 0.0085 0.0010 0.0003 0.0004 0.0003 0.0279 0.0020 0.0026 0.0227 0.0026 0.0073 0.0231 0.0026 0.0160 0.0204 0.0180 0.0050 0.0233 0.0191 0.0287 0.0155 0.0144 0.0196 0.0171 0.0317 0.0606 0.0562 0.0146 0.0327 0.0491 0.0578 0.0156 0.0067 0.0095 0.0257 0.0301 0.0082 0.0005 0.0067 0.0107 0.0121 0.0004"
"1165 1166 1167 1168 1169 1170 1171 1216 1217 1218 1219 1220 1221 1222 1223 1266 1267 1268 1269 1270 1271 1272 1273 1274 1275 1276 1277 1316 1317 1318 1319 1320 1321 1322 1323 1324 1366 1367 1371 1372 1417 1421 1422 1467 1468 1469 1470 1471 1472 1513 1514 1515 1516 1517 1522 1563 1567 1572 1613 1617 1622 1662 1663 1667 1712 1713 1717 1763 1764 1765 1766 1767 1811 1812 1813 1814 1859 1860 1861 1862 1906 1907 1908 1909 1910 1955 1956 1957 1958 2005 2055","-128 72","2055","0.0003 0.0008 0.0014 0.0007 0.0006 0.0012 0.0018 0.0004 0.0011 0.0052 0.0010 0.0091 0.0143 0.0017 0.0005 0.0003 0.0004 0.0076 0.0006 0.0020 0.0037 0.0040 0.0012 0.0003 0.0001 0.0001 0.0001 0.0180 0.0107 0.0101 0.0012 0.0006 0.0009 0.0043 0.0005 0.0004 0.0160 0.0185 0.0021 0.0030 0.0144 0.0178 0.0194 0.0273 0.0127 0.0149 0.0120 0.0123 0.0052 0.0011 0.0004 0.0003 0.0004 0.0215 0.0017 0.0038 0.0206 0.0016 0.0067 0.0153 0.0012 0.0145 0.0256 0.0154 0.0060 0.0194 0.0132 0.0295 0.0135 0.0133 0.0114 0.0145 0.0327 0.0611 0.0470 0.0124 0.0394 0.0546 0.0586 0.0141 0.0111 0.0151 0.0305 0.0375 0.0082 0.0008 0.0111 0.0145 0.0167 0.0007 0.0005"
